Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
2011-08-29,23.0,24.85,23.0,23.9,23.9784243755,54645.0,209.0,1310301.0,42418.0,77.62,1.85,0.9
2011-08-26,24.95,24.95,23.7,23.9,23.9364588388,49464.0,162.0,1183993.0,43040.0,87.01,1.25,-1.05
2011-08-25,25.15,25.15,23.7,24.0,24.0825569037,72447.0,262.0,1744709.0,60324.0,83.27,1.45,-1.15
2011-08-24,25.05,25.05,24.0,24.9,24.9794282106,240718.0,739.0,6012998.0,138280.0,57.44,1.05,-0.15
2011-08-23,23.2,23.9,23.2,23.9,23.819295593,44974.0,165.0,1071249.0,38012.0,84.52,0.7,0.7
2011-08-22,22.0,22.8,22.0,22.8,22.5031280621,26534.0,141.0,597098.0,21464.0,80.89,0.8,0.8
2011-08-19,21.9,22.1,20.15,21.75,21.2647855514,139917.0,399.0,2975305.0,106235.0,75.93,1.95,-0.15
2011-08-18,21.6,22.35,20.95,21.05,21.5662675422,116505.0,280.0,2512578.0,90760.0,77.9,1.4,-0.55
2011-08-17,22.25,22.25,21.05,22.0,21.723051917,52295.0,205.0,1136007.0,40842.0,78.1,1.2,-0.25
2011-08-16,23.8,24.0,22.0,22.1,22.2270257692,98839.0,291.0,2196897.0,67845.0,68.64,2.0,-1.7
2011-08-12,24.5,24.85,23.0,23.15,23.7996430811,41466.0,195.0,986876.0,27146.0,65.47,1.85,-1.35
2011-08-11,24.5,24.85,23.6,23.9,24.2826072612,75773.0,356.0,1839966.0,47844.0,63.14,1.25,-0.6
2011-08-10,24.0,24.15,23.0,23.85,23.6485445846,80252.0,320.0,1897843.0,49416.0,61.58,1.15,-0.15
2011-08-09,22.85,24.35,22.85,23.0,22.9775957354,224734.0,519.0,5163847.0,120905.0,53.8,1.5,0.15
2011-08-08,24.05,24.05,24.05,24.05,24.0499969526,49223.0,64.0,1183813.0,47608.0,96.72,0.0,0.0
2011-08-05,25.3,26.25,25.3,25.3,25.5447643014,46097.0,161.0,1177537.0,30568.0,66.31,0.95,0.0
2011-08-04,26.0,26.95,25.2,26.6,26.1930997345,161559.0,518.0,4231731.0,136858.0,84.71,1.75,0.6
2011-08-03,25.45,26.25,25.15,25.7,25.7961881922,158455.0,612.0,4087535.0,110696.0,69.86,1.1,0.25
2011-08-02,25.0,25.4,24.75,25.2,25.0589294209,107213.0,298.0,2686643.0,97804.0,91.22,0.65,0.2
2011-08-01,25.5,25.75,24.1,24.95,24.7311788636,43754.0,172.0,1082088.0,35732.0,81.67,1.65,-0.55
2011-07-29,25.75,26.35,24.7,24.95,25.4862151547,52195.0,225.0,1330253.0,37461.0,71.77,1.65,-0.8
2011-07-28,27.6,27.6,25.75,25.95,26.8017494432,203379.0,637.0,5450913.0,156451.0,76.93,1.85,-1.65
2011-07-27,25.25,26.5,25.0,26.5,25.991560456,273356.0,487.0,7104949.0,141134.0,51.63,1.5,1.25
2011-07-26,25.4,25.45,24.8,25.25,25.0549655148,85399.0,314.0,2139669.0,78155.0,91.52,0.65,-0.15
2011-07-25,25.9,25.9,24.75,25.0,25.0251793359,69144.0,346.0,1730341.0,63681.0,92.1,1.15,-0.9
2011-07-22,24.25,25.4,23.5,25.15,24.5537004645,139496.0,446.0,3425143.0,104305.0,74.77,1.9,0.9
2011-07-21,24.9,24.9,24.25,24.45,24.4632138787,39485.0,154.0,965930.0,31833.0,80.62,0.65,-0.45
2011-07-20,24.8,24.8,24.15,24.6,24.5632460283,69870.0,184.0,1716234.0,60921.0,87.19,0.65,-0.2
2011-07-19,24.75,24.95,24.2,24.55,24.6365271307,58384.0,170.0,1438379.0,49748.0,85.21,0.75,-0.2
2011-07-18,24.55,25.25,24.55,24.8,24.8902083742,76545.0,325.0,1905221.0,61615.0,80.5,0.7,0.25
2011-07-15,23.6,25.0,23.6,24.55,24.6263740345,26928.0,129.0,663139.0,19602.0,72.79,1.4,0.95
2011-07-14,25.0,25.4,24.55,24.8,24.9161618822,68346.0,246.0,1702920.0,50772.0,74.29,0.85,-0.2
2011-07-13,25.0,25.0,24.15,24.55,24.6642393772,61660.0,227.0,1520797.0,54522.0,88.42,0.85,-0.45
2011-07-12,24.5,25.7,24.15,24.55,24.9287233279,306594.0,923.0,7642997.0,206540.0,67.37,1.55,0.05
2011-07-11,25.8,25.8,23.9,24.55,24.5221786456,143043.0,522.0,3507726.0,106484.0,74.44,1.9,-1.25
2011-07-08,26.45,26.45,24.55,24.95,24.9267494068,273950.0,1086.0,6828683.0,195906.0,71.51,1.9,-1.5
2011-07-07,25.8,25.8,25.0,25.8,25.7378062047,671038.0,1662.0,17271046.0,423882.0,63.17,0.8,0.0
2011-07-06,24.6,24.6,24.6,24.6,24.5999977344,88277.0,206.0,2171614.0,88264.0,99.99,0.0,0.0
2011-07-05,23.45,23.45,21.75,23.45,23.1036862993,821420.0,1639.0,18977830.0,372772.0,45.38,1.7,0.0
2011-07-04,22.35,22.35,22.35,22.35,22.3499732919,20593.0,84.0,460253.0,20593.0,100.0,0.0,0.0
2011-07-01,21.3,21.3,21.3,21.3,21.2999881381,25291.0,83.0,538698.0,25291.0,100.0,0.0,0.0
2011-06-30,20.3,20.3,19.3,20.3,20.2944036074,357927.0,379.0,7263915.0,218965.0,61.18,1.0,0.0
2011-06-29,19.35,19.35,19.35,19.35,19.349978067,13678.0,56.0,264669.0,13678.0,100.0,0.0,0.0
2011-06-28,18.45,18.45,18.45,18.45,18.4499664204,8934.0,42.0,164832.0,8934.0,100.0,0.0,0.0
2011-06-27,16.8,17.6,16.55,17.6,17.3941500254,106462.0,151.0,1851816.0,77913.0,73.18,1.05,0.8
2011-06-24,16.55,17.0,16.5,16.8,16.8517369285,56076.0,157.0,944978.0,48914.0,87.23,0.5,0.25
2011-06-23,16.65,17.2,16.4,16.55,16.6242145422,35648.0,127.0,592620.0,31857.0,89.37,0.8,-0.1
2011-06-22,17.1,17.5,16.9,17.0,17.0544037287,37332.0,110.0,636675.0,34907.0,93.5,0.6,-0.1
2011-06-21,17.8,17.95,16.65,17.1,17.3815334554,24585.0,129.0,427325.0,20343.0,82.75,1.3,-0.7
2011-06-20,18.0,18.0,17.25,17.4,17.6208530806,34393.0,133.0,606034.0,29944.0,87.06,0.75,-0.6
2011-06-17,18.7,18.7,17.8,18.0,18.1342290239,56195.0,136.0,1019053.0,52950.0,94.23,0.9,-0.7
2011-06-16,18.4,18.8,18.05,18.15,18.2614844484,40446.0,121.0,738604.0,40446.0,100.0,0.75,-0.25
2011-06-15,18.4,18.8,18.4,18.6,18.588604247,13233.0,77.0,245983.0,13233.0,100.0,0.4,0.2
2011-06-14,18.85,18.85,18.35,18.35,18.5103862296,18823.0,82.0,348421.0,18823.0,100.0,0.5,-0.5
2011-06-13,18.8,18.8,18.15,18.35,18.4199881159,43756.0,154.0,805985.0,43756.0,100.0,0.65,-0.45
2011-06-10,19.0,19.25,18.7,18.8,18.9497563435,23804.0,90.0,451080.0,23804.0,100.0,0.55,-0.2
2011-06-09,19.2,19.5,18.85,19.0,19.0933841472,36473.0,68.0,696393.0,36473.0,100.0,0.65,-0.2
2011-06-08,19.0,19.6,18.8,19.5,19.1987644636,20396.0,71.0,391578.0,20396.0,100.0,0.8,0.5
2011-06-07,19.35,19.5,18.85,18.95,19.0473270381,26581.0,132.0,506297.0,26581.0,100.0,0.65,-0.4
2011-06-06,19.6,19.6,19.05,19.3,19.3090178059,10446.0,75.0,201702.0,10446.0,100.0,0.55,-0.3
2011-06-03,20.0,20.0,19.65,19.7,19.7724241129,23390.0,92.0,462477.0,23390.0,100.0,0.35,-0.3
2011-06-02,19.8,20.0,19.6,19.75,19.7193899317,9376.0,59.0,184889.0,9376.0,100.0,0.4,-0.05
2011-06-01,20.1,20.2,19.5,19.95,19.8516329448,36376.0,129.0,722123.0,36376.0,100.0,0.7,-0.15
2011-05-31,19.8,20.15,19.55,19.85,19.7503864841,18112.0,100.0,357719.0,18112.0,100.0,0.6,0.05
2011-05-30,20.4,20.4,19.8,19.9,19.9809312326,28371.0,91.0,566879.0,28371.0,100.0,0.6,-0.5
2011-05-27,20.25,20.35,20.05,20.2,20.2369457631,29703.0,103.0,601098.0,29703.0,100.0,0.3,-0.05
2011-05-26,20.4,20.45,20.2,20.25,20.2735843498,16971.0,47.0,344063.0,16971.0,100.0,0.25,-0.15
2011-05-25,20.3,20.5,20.25,20.3,20.2959738299,39740.0,79.0,806562.0,39740.0,100.0,0.25,0.0
2011-05-24,20.8,20.8,20.15,20.3,20.3276125205,34727.0,69.0,705917.0,34727.0,100.0,0.65,-0.5
2011-05-23,20.35,20.4,20.15,20.25,20.2110542824,35389.0,83.0,715249.0,35389.0,100.0,0.25,-0.1
2011-05-20,20.1,20.75,20.1,20.35,20.3101139,37928.0,98.0,770322.0,37928.0,100.0,0.65,0.25
2011-05-19,20.55,21.0,20.55,20.85,20.7110475137,30749.0,64.0,636844.0,30749.0,100.0,0.45,0.3
2011-05-18,21.0,21.25,20.7,20.75,20.8679401186,20574.0,76.0,429337.0,20574.0,100.0,0.55,-0.25
2011-05-17,21.45,21.5,21.05,21.05,21.1595240266,21934.0,75.0,464113.0,21934.0,100.0,0.45,-0.4
2011-05-16,21.15,22.0,21.15,21.35,21.5560848287,45975.0,99.0,991041.0,45975.0,100.0,0.85,0.2
2011-05-13,21.0,21.9,20.9,21.3,21.2889007404,31876.0,86.0,678605.0,31876.0,100.0,1.0,0.3
2011-05-12,21.85,22.2,21.15,21.15,21.4179209922,50957.0,164.0,1091393.0,50957.0,100.0,1.05,-0.7
2011-05-11,20.55,21.85,20.55,21.85,21.6454709416,67089.0,179.0,1452173.0,67089.0,100.0,1.3,1.3
2011-05-10,21.15,21.15,20.55,20.85,20.8415530044,75956.0,146.0,1583041.0,75956.0,100.0,0.6,-0.3
2011-05-09,20.35,21.2,20.35,20.85,20.9090491227,50038.0,120.0,1046247.0,50038.0,100.0,0.85,0.5
2011-05-06,20.35,21.15,20.35,20.8,20.8127497769,51546.0,178.0,1072814.0,51546.0,100.0,0.8,0.45
2011-05-05,21.25,21.45,20.75,20.8,20.9742689677,61249.0,152.0,1284653.0,61249.0,100.0,0.7,-0.45
2011-05-04,21.65,21.95,20.75,21.55,21.1121929105,92644.0,215.0,1955918.0,92644.0,100.0,1.2,-0.1
2011-05-03,22.35,22.35,21.2,21.8,21.6476396611,70689.0,204.0,1530250.0,70689.0,100.0,1.15,-0.55
2011-05-02,22.75,23.0,21.6,21.9,21.9617067517,69020.0,199.0,1515797.0,69020.0,100.0,1.4,-0.85
2011-04-29,22.8,23.6,22.3,22.65,23.0101106249,86147.0,329.0,1982252.0,86147.0,100.0,1.3,-0.15
2011-04-28,22.45,23.9,22.3,22.5,23.1164999295,177425.0,787.0,4101445.0,73197.0,41.26,1.6,0.05
2011-04-27,23.25,23.25,22.0,22.2,22.4948866399,113135.0,441.0,2544959.0,88250.0,78.0,1.25,-1.05
2011-04-26,23.8,23.8,22.6,23.3,23.0994630303,113228.0,591.0,2615506.0,64251.0,56.74,1.2,-0.5
2011-04-25,25.0,26.1,23.75,23.9,24.5197374289,168183.0,676.0,4123803.0,101610.0,60.42,2.35,-1.1
2011-04-21,24.6,26.5,24.25,24.95,25.2639944233,517867.0,2063.0,13083389.0,277299.0,53.55,2.25,0.35
2011-04-20,23.1,24.5,22.9,24.1,23.8083626234,342835.0,1423.0,8162340.0,145684.0,42.49,1.6,1.0
2011-04-19,24.65,24.95,22.55,22.85,23.7448874369,610946.0,2474.0,14506844.0,291306.0,47.68,2.4,-1.8
2011-04-18,21.0,23.25,20.9,23.25,22.7267819849,1668715.0,4680.0,37924522.0,431890.0,25.88,2.35,2.25
2011-04-15,19.05,19.85,18.65,19.4,19.1984494395,71716.0,265.0,1376836.0,39288.0,54.78,1.2,0.35
2011-04-13,18.2,19.15,18.1,19.05,18.9062406807,50299.0,217.0,950965.0,29614.0,58.88,1.05,0.85
2011-04-11,19.1,19.1,18.1,18.5,18.6214868896,50952.0,183.0,948802.0,38418.0,75.4,1.0,-0.6
2011-04-08,20.3,20.5,18.8,19.15,19.6401964387,89799.0,318.0,1763670.0,68161.0,75.9,1.7,-1.15
2011-04-07,20.5,20.75,19.9,20.0,20.1768293758,113454.0,347.0,2289142.0,80367.0,70.84,0.85,-0.5
2011-04-06,19.0,21.45,18.9,20.15,20.3538260875,170971.0,613.0,3479914.0,120837.0,70.68,2.55,1.15
2011-04-05,19.35,19.85,18.75,18.85,19.2201085136,74645.0,270.0,1434685.0,57254.0,76.7,1.1,-0.5
2011-04-04,18.15,19.9,18.15,19.35,19.0140385585,152651.0,546.0,2902512.0,92256.0,60.44,1.75,1.2
2011-04-01,18.05,18.4,17.8,18.0,18.1018200047,71813.0,184.0,1299946.0,62225.0,86.65,0.6,-0.05
2011-03-31,18.35,18.45,17.85,18.05,18.1825728321,38067.0,211.0,692156.0,30768.0,80.83,0.6,-0.3
2011-03-30,17.4,18.35,17.35,17.95,17.8335403518,59576.0,243.0,1062451.0,44379.0,74.49,1.0,0.55
2011-03-29,17.7,17.8,17.1,17.35,17.503448346,294924.0,265.0,5162187.0,279430.0,94.75,0.7,-0.35
2011-03-28,17.6,18.0,17.25,17.4,17.4701375255,209343.0,330.0,3657251.0,171043.0,81.7,0.75,-0.2
2011-03-25,18.15,18.15,17.6,17.7,17.8789737072,62945.0,193.0,1125392.0,53315.0,84.7,0.55,-0.45
2011-03-24,17.9,18.15,17.55,17.65,17.8495265423,52275.0,187.0,933084.0,40595.0,77.66,0.6,-0.25
2011-03-23,18.5,18.5,17.75,17.85,18.0398781064,38066.0,154.0,686706.0,30179.0,79.28,0.75,-0.65
2011-03-22,18.6,18.7,18.05,18.15,18.3964891535,49048.0,184.0,902311.0,34241.0,69.81,0.65,-0.45
2011-03-21,18.8,18.8,18.05,18.4,18.3340742041,51291.0,187.0,940373.0,38096.0,74.27,0.75,-0.4
2011-03-18,18.7,18.7,17.9,18.45,18.2780321839,54375.0,200.0,993868.0,40382.0,74.27,0.8,-0.25
2011-03-17,18.8,18.9,17.65,18.35,18.2763398072,54784.0,188.0,1001251.0,28727.0,52.44,1.25,-0.45
2011-03-16,18.25,18.5,18.0,18.25,18.2415318764,48594.0,134.0,886429.0,37713.0,77.61,0.5,0.0
2011-03-15,18.05,18.5,17.4,18.4,18.0918450886,72067.0,256.0,1303825.0,52268.0,72.53,1.1,0.35
2011-03-14,19.2,19.7,17.95,18.15,18.4264611432,76293.0,256.0,1405810.0,49901.0,65.41,1.75,-1.05
2011-03-11,17.8,20.95,17.75,18.7,19.3550914548,478105.0,994.0,9253766.0,160604.0,33.59,3.2,0.9
2011-03-10,18.05,18.25,17.7,17.85,17.9447937858,21628.0,118.0,388110.0,16023.0,74.08,0.55,-0.2
2011-03-09,18.15,18.5,18.0,18.15,18.212164416,37174.0,151.0,677019.0,26033.0,70.03,0.5,0.0
2011-03-08,18.0,18.15,17.75,17.95,17.9984661023,69105.0,181.0,1243784.0,57348.0,82.99,0.4,-0.05
2011-03-07,18.6,18.6,17.5,17.6,17.8340840701,53503.0,171.0,954177.0,39659.0,74.12,1.1,-1.0
2011-03-04,18.8,18.8,18.0,18.35,18.2821102894,116022.0,247.0,2121127.0,78432.0,67.6,0.8,-0.45
2011-03-03,19.35,19.35,17.15,18.55,18.6757960163,55024.0,226.0,1027617.0,35337.0,64.22,2.2,-0.8
2011-03-01,20.0,20.0,18.25,19.0,18.6932155513,97355.0,321.0,1819878.0,58278.0,59.86,1.75,-1.0
2011-02-28,19.4,19.8,18.0,18.4,19.0040439783,55391.0,187.0,1052653.0,40656.0,73.4,1.8,-1.0
2011-02-25,20.0,20.25,19.25,19.4,19.8206974356,78889.0,181.0,1563635.0,62066.0,78.68,1.0,-0.6
2011-02-24,20.15,20.5,19.7,19.9,20.1196755311,81487.0,218.0,1639492.0,66662.0,81.81,0.8,-0.25
2011-02-23,19.1,20.9,19.1,19.95,20.2793546031,76666.0,310.0,1554737.0,50402.0,65.74,1.8,0.85
2011-02-22,19.85,20.0,19.2,19.4,19.6830168973,26809.0,102.0,527682.0,18044.0,67.31,0.8,-0.45
2011-02-21,19.5,20.2,19.3,19.9,19.9179680552,56222.0,176.0,1119828.0,35425.0,63.01,0.9,0.4
2011-02-18,19.75,20.5,19.0,19.1,19.9699696049,65800.0,235.0,1314024.0,44165.0,67.12,1.5,-0.65
2011-02-17,19.0,20.7,18.85,19.95,19.5461505012,87388.0,272.0,1708099.0,67302.0,77.02,1.85,0.95
2011-02-16,19.25,19.6,18.8,18.9,18.9804805601,37706.0,126.0,715678.0,25539.0,67.73,0.8,-0.35
2011-02-15,19.9,19.9,18.5,19.5,19.0913803158,46301.0,154.0,883950.0,27760.0,59.96,1.4,-0.4
2011-02-14,17.35,19.05,16.2,19.05,18.2438045217,99387.0,446.0,1813197.0,58741.0,59.1,2.85,1.7
2011-02-11,16.95,17.85,16.55,17.35,17.0367159755,35761.0,170.0,609250.0,26077.0,72.92,1.3,0.4
2011-02-10,17.5,17.5,15.35,16.85,16.2408959887,90894.0,301.0,1476200.0,65264.0,71.8,2.15,-0.65
2011-02-09,17.3,17.75,16.6,17.0,17.3450869232,87491.0,234.0,1517539.0,66367.0,75.86,1.15,-0.3
2011-02-08,18.5,18.6,17.5,17.65,17.839314714,56035.0,210.0,999626.0,42924.0,76.6,1.1,-0.85
2011-02-07,18.75,18.85,18.25,18.6,18.6305060191,28991.0,150.0,540117.0,20421.0,70.44,0.6,-0.15
2011-02-04,19.0,19.0,18.15,18.3,18.659968712,28765.0,129.0,536754.0,20995.0,72.99,0.85,-0.7
2011-02-03,18.8,19.15,18.5,18.9,18.9016761251,45462.0,156.0,859308.0,41673.0,91.67,0.65,0.1
2011-02-02,18.95,19.1,18.5,18.75,18.8756060888,59191.0,210.0,1117266.0,43845.0,74.07,0.6,-0.2
2011-02-01,19.3,19.3,18.25,18.6,18.8975487115,39775.0,156.0,751650.0,30158.0,75.82,1.05,-0.7
2011-01-31,18.9,19.35,18.1,18.85,18.8715534234,84214.0,270.0,1589249.0,61165.0,72.63,1.25,-0.05
2011-01-28,20.0,20.0,18.5,19.1,19.137188241,105009.0,356.0,2009577.0,80422.0,76.59,1.5,-0.9
2011-01-27,20.25,20.6,19.8,20.0,20.164032255,52953.0,190.0,1067746.0,43656.0,82.44,0.8,-0.25
2011-01-25,21.15,21.15,20.2,20.25,20.5826340054,47069.0,196.0,968804.0,37994.0,80.72,0.95,-0.9
2011-01-24,21.05,21.25,20.65,20.75,20.8376939495,41699.0,167.0,868911.0,30212.0,72.45,0.6,-0.3
2011-01-21,20.9,21.25,20.8,20.95,20.9895936753,54390.0,164.0,1141624.0,41097.0,75.56,0.45,0.05
2011-01-20,21.3,21.5,20.8,21.05,21.1587044344,42576.0,138.0,900853.0,34841.0,81.83,0.7,-0.25
2011-01-19,21.2,21.75,21.2,21.3,21.4735063649,34329.0,128.0,737164.0,18528.0,53.97,0.55,0.1
2011-01-18,21.55,21.75,21.05,21.15,21.4804950447,61651.0,214.0,1324294.0,46664.0,75.69,0.7,-0.4
2011-01-17,21.8,21.8,21.0,21.05,21.1913232892,71617.0,232.0,1517659.0,55483.0,77.47,0.8,-0.75
2011-01-14,22.5,22.5,21.7,21.75,21.9392310082,83694.0,251.0,1836182.0,44375.0,53.02,0.8,-0.75
2011-01-13,22.15,22.75,22.15,22.55,22.4612492018,42283.0,138.0,949729.0,28543.0,67.5,0.6,0.4
2011-01-12,22.15,22.5,21.75,22.4,22.1524306509,54615.0,157.0,1209855.0,41069.0,75.2,0.75,0.25
2011-01-11,22.0,22.95,21.45,22.05,22.0792616941,147852.0,360.0,3264463.0,60009.0,40.59,1.5,0.05
2011-01-10,22.65,22.9,22.05,22.25,22.347017508,88131.0,259.0,1969465.0,48916.0,55.5,0.85,-0.4
2011-01-07,23.5,23.6,22.6,22.8,23.0186444896,48218.0,225.0,1109913.0,40218.0,83.41,1.0,-0.7
2011-01-06,23.25,24.0,22.55,23.45,23.1287327085,57398.0,153.0,1327543.0,48228.0,84.02,1.45,0.2
2011-01-05,23.15,23.45,22.7,22.95,22.9669414133,89901.0,229.0,2064751.0,60870.0,67.71,0.75,-0.2
2011-01-04,23.6,23.95,23.35,23.45,23.5853827503,63514.0,165.0,1498002.0,49336.0,77.68,0.6,-0.15
2011-01-03,23.1,24.0,22.8,23.6,23.6717631891,115569.0,306.0,2735722.0,82330.0,71.24,1.2,0.5
2010-12-31,23.25,23.25,22.8,22.95,23.0150753769,52138.0,201.0,1199960.0,39557.0,75.87,0.45,-0.3
2010-12-30,22.95,23.05,22.7,22.95,22.8773252891,27846.0,140.0,637042.0,19260.0,69.17,0.35,0.0
2010-12-29,22.8,23.25,22.6,22.7,22.8645741332,44157.0,186.0,1009631.0,33063.0,74.88,0.65,-0.1
2010-12-28,23.2,23.25,22.6,22.75,22.8928652136,48677.0,152.0,1114356.0,37235.0,76.49,0.65,-0.45
2010-12-27,23.0,23.3,22.6,22.75,23.0331225645,27202.0,132.0,626547.0,19837.0,72.92,0.7,-0.25
2010-12-24,22.9,23.6,22.9,23.25,23.2989934719,38449.0,167.0,895823.0,33865.0,88.08,0.7,0.35
2010-12-23,23.35,23.8,23.05,23.2,23.3549493143,60372.0,173.0,1409985.0,49878.0,82.62,0.75,-0.15
2010-12-22,24.3,24.3,23.5,23.6,24.1247821022,235202.0,576.0,5674197.0,141675.0,60.24,0.8,-0.7
2010-12-21,22.3,23.15,22.1,23.15,22.9401734216,51666.0,165.0,1185227.0,48713.0,94.28,1.05,0.85
2010-12-20,22.5,22.85,21.55,22.05,22.4283899769,107073.0,235.0,2401475.0,90797.0,84.8,1.3,-0.45
2010-12-16,22.2,23.0,22.1,22.5,22.3704632805,43451.0,164.0,972019.0,32508.0,74.82,0.9,0.3
2010-12-15,22.25,22.65,22.1,22.25,22.3572861837,34387.0,141.0,768800.0,24435.0,71.06,0.55,0.0
2010-12-14,22.75,22.9,21.9,22.25,22.3857452023,62842.0,252.0,1406765.0,45414.0,72.27,1.0,-0.5
2010-12-13,22.35,22.4,21.75,22.25,22.1369400059,73974.0,208.0,1637558.0,58789.0,79.47,0.65,-0.1
2010-12-10,21.75,22.25,20.55,21.7,21.5465292882,106664.0,358.0,2298239.0,75252.0,70.55,1.7,-0.05
2010-12-09,23.0,23.0,21.4,21.55,22.1028948801,126741.0,412.0,2801343.0,105417.0,83.18,1.6,-1.45
2010-12-08,23.0,23.1,22.0,22.45,22.5472610848,107287.0,387.0,2419028.0,90753.0,84.59,1.1,-0.55
2010-12-07,23.5,23.85,22.7,22.75,23.2925321136,294501.0,475.0,6859674.0,239381.0,81.28,1.15,-0.75
2010-12-06,25.45,25.8,23.85,23.85,24.5205291688,387400.0,685.0,9499253.0,289733.0,74.79,1.95,-1.6
2010-12-03,25.6,25.9,24.9,25.1,25.2454266119,154262.0,470.0,3894410.0,113328.0,73.46,1.0,-0.5
2010-12-02,26.45,26.6,25.1,25.4,25.8540396154,101829.0,414.0,2632691.0,101829.0,100.0,1.5,-1.05
2010-12-01,24.95,25.6,24.5,25.5,25.1474235634,170468.0,593.0,4286831.0,170468.0,100.0,1.1,0.55
2010-11-30,23.6,24.4,22.7,24.4,23.9426991846,108166.0,290.0,2589786.0,108166.0,100.0,1.7,0.8
2010-11-29,22.4,23.5,22.0,23.25,22.7940004384,100374.0,301.0,2287925.0,100374.0,100.0,1.5,0.85
2010-11-26,23.7,23.95,22.3,22.75,22.6594033964,172007.0,489.0,3897576.0,172007.0,100.0,1.65,-0.95
2010-11-25,24.1,24.4,23.2,23.45,23.7073143803,90575.0,287.0,2147290.0,90575.0,100.0,1.2,-0.65
2010-11-24,24.25,24.75,23.55,23.9,24.1786152609,94516.0,286.0,2285266.0,94516.0,100.0,1.2,-0.35
2010-11-23,24.0,24.9,23.55,24.25,24.1979110758,93158.0,328.0,2254229.0,93158.0,100.0,1.35,0.25
2010-11-22,24.4,24.9,23.5,23.9,23.9371768134,105009.0,517.0,2513619.0,105009.0,100.0,1.4,-0.5
2010-11-19,24.95,25.0,23.5,24.3,23.9117471348,164040.0,489.0,3922483.0,164040.0,100.0,1.5,-0.65
2010-11-18,26.0,26.0,24.65,24.7,24.9033266354,161244.0,476.0,4015512.0,161244.0,100.0,1.35,-1.3
2010-11-16,27.25,27.25,25.9,25.9,26.2032234174,141775.0,447.0,3714962.0,141775.0,100.0,1.35,-1.35
2010-11-15,28.85,29.45,27.25,27.25,27.7644031994,321439.0,762.0,8924562.0,321439.0,100.0,2.2,-1.6
2010-11-12,28.65,28.65,28.25,28.65,28.6458183105,514493.0,1029.0,14738073.0,514493.0,100.0,0.4,0.0
2010-11-11,27.3,27.3,27.3,27.3,27.2999921153,88779.0,257.0,2423666.0,88779.0,100.0,0.0,0.0
2010-11-10,25.3,26.0,25.1,26.0,25.9540037735,102291.0,243.0,2654861.0,102291.0,100.0,0.9,0.7
2010-11-09,24.4,25.15,24.1,24.8,24.8030262359,70781.0,210.0,1755583.0,70781.0,100.0,1.05,0.4
2010-11-08,25.55,26.4,24.7,24.8,25.2025548395,96053.0,318.0,2420781.0,96053.0,100.0,1.7,-0.75
2010-11-05,24.5,25.55,24.4,25.5,25.4865387185,97279.0,307.0,2479305.0,97279.0,100.0,1.15,1.0
2010-11-04,25.2,25.75,24.35,24.35,24.7026844884,142448.0,394.0,3518848.0,142448.0,100.0,1.4,-0.85
2010-11-03,26.9,26.9,25.25,25.6,25.766991816,114614.0,401.0,2953258.0,114614.0,100.0,1.65,-1.3
2010-11-02,27.4,27.4,25.25,26.3,26.4544741161,500814.0,1208.0,13248771.0,500814.0,100.0,2.15,-1.1
2010-11-01,26.15,26.15,26.15,26.15,26.1499980896,104688.0,249.0,2737591.0,104688.0,100.0,0.0,0.0
2010-10-29,24.95,24.95,24.95,24.95,24.9499939414,132044.0,290.0,3294497.0,132044.0,100.0,0.0,0.0
2010-10-28,22.55,23.8,22.55,23.8,23.2424535604,118864.0,238.0,2762691.0,118864.0,100.0,1.25,1.25
2010-10-27,23.1,23.25,22.6,22.7,22.9166566075,74559.0,258.0,1708643.0,74559.0,100.0,0.65,-0.4
2010-10-26,23.25,23.5,22.8,23.0,23.0584312349,96866.0,304.0,2233578.0,96866.0,100.0,0.7,-0.25
2010-10-25,23.7,23.7,23.0,23.05,23.2352361531,73067.0,266.0,1697729.0,73067.0,100.0,0.7,-0.65
2010-10-22,23.4,23.65,23.2,23.35,23.409401898,67965.0,191.0,1591020.0,67965.0,100.0,0.45,-0.05
2010-10-21,23.6,24.0,23.1,23.3,23.5978775597,93760.0,233.0,2212537.0,93760.0,100.0,0.9,-0.3
2010-10-20,23.5,24.0,23.4,23.6,23.7319963537,55947.0,193.0,1327734.0,55947.0,100.0,0.6,0.1
2010-10-19,23.9,24.2,23.35,23.5,23.7865350747,57349.0,223.0,1364134.0,57349.0,100.0,0.85,-0.4
2010-10-18,24.3,24.45,23.35,23.95,23.9866808692,117350.0,334.0,2814837.0,117350.0,100.0,1.1,-0.35
2010-10-15,24.45,24.55,23.5,24.05,24.2551340118,126071.0,403.0,3057869.0,126071.0,100.0,1.05,-0.4
2010-10-14,24.95,24.95,23.75,24.2,24.2289908787,152172.0,440.0,3686974.0,152172.0,100.0,1.2,-0.75
2010-10-13,23.8,24.3,23.55,23.8,23.9391305269,94448.0,258.0,2261003.0,94448.0,100.0,0.75,0.0
2010-10-12,23.8,24.1,23.0,23.7,23.4482931301,117818.0,396.0,2762631.0,117818.0,100.0,1.1,-0.1
2010-10-11,23.55,24.45,23.25,23.9,24.1405317565,73229.0,221.0,1767787.0,73229.0,100.0,1.2,0.35
